season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2025-26,1628378,1610612739,7650,158.70021984696638,158.70021984696638,4.2330598751039545
2025-26,1628379,1610612737,2360,63.72441463510557,43.52667552329432,1.6997409513135526
2025-26,1628379,1610612747,1844,13.812087017406881,34.00982612921811,0.36841405387597487
2025-26,1628380,1610612741,490,6.860237669168765,6.860237669168765,0.18298523366280067
2025-26,1628381,1610612746,4933,55.09923487850837,55.09923487850836,1.4696788734007575
2025-26,1628384,1610612752,5830,100.57637173145933,100.57637173145933,2.682704560652305
2025-26,1628386,1610612739,4254,75.22545616125116,75.22545616125116,2.0065117765410005
2025-26,1628389,1610612748,7138,3.1088292125040127,3.108829212504013,0.08292275972075988
2025-26,1628392,1610612760,2778,6.974966676277695,6.974966676277695,0.18604543582869332
2025-26,1628396,1610612737,95,-7.237222952981823,-0.693448576771047,-0.1930406783241411
2025-26,1628396,1610612754,1044,-1.0768605095678878,-7.6206348857786645,-0.02872343225820024
2025-26,1628398,1610612749,5112,-44.49551675865949,-44.495516758659484,-1.1868426319429417
2025-26,1628401,1610612738,7175,-15.851805141733275,-15.851805141733275,-0.422820084043635
2025-26,1628404,1610612752,4918,4.091058310123846,4.091058310123846,0.10912205916283661
2025-26,1628415,1610612756,5204,-0.8003840932819919,-0.8003840932819919,-0.021348891597066207
2025-26,1628418,1610612739,1894,6.2076659922439905,6.207665992243991,0.16557898820275463
2025-26,1628420,1610612754,176,1.5115381984708887,1.5115381984708887,0.04031772422120148
2025-26,1628436,1610612759,3378,45.179328249082666,45.179328249082666,1.2050821465764856
2025-26,1628449,1610612738,218,-0.17019766078668264,-0.1701976607866826,-0.004539734660779878
2025-26,1628467,1610612747,1101,-13.426167323576566,-13.426167323576568,-0.3581202989426748
2025-26,1628502,1610612756,439,-18.945727004513746,-18.94572700451375,-0.5053452154308001
2025-26,1628960,1610612756,4188,40.438612422417904,40.438612422417904,1.0786315722516606
